product_name,product_category,review_size,type,content,review,stars
Smeg M-1300,MICROWAVE,Long,Negative,['Product appearance' 'Price'],"I was really excited about this microwave because of its sleek design, but it turned out to be a major disappointment. The stainless steel finish looks great on paper, but the actual surface is scratched and has a faint, off‑white tint that makes it look cheap and poorly manufactured. Even more frustrating is the price—$399 for a unit that offers only basic heating functions and no advanced features, which feels like a steep overcharge for something that looks like it could be made from lower‑grade materials. The door latch feels flimsy, and the interior is not as polished as the exterior, which is a huge let‑down for a product that markets itself as high‑end. Overall, I expected a premium appliance that justifies its cost, but this microwave falls short on both aesthetics and value, leaving me feeling cheated and disappointed.",2
Sharp A-9000,AIR_CONDITIONER,Long,Negative,['Product appearance' 'Delivery'],"First of all, the delivery was a nightmare – the unit arrived three days late and the box was dented, with a visible crack in the plastic casing.
When I finally opened it, the unit looked like it had been shipped in a cardboard box that had been tossed around.
The sleek black finish was actually a dull gray and the brushed metal accents were scratched, giving it a cheap, mass‑produced look.
I had expected a premium piece from a reputable brand, but the appearance alone made me question the quality.
Even after setting it up, the unit was noisy and the remote was unresponsive, which only added to my frustration.
I would not recommend this product to anyone who values both style and reliability.",1
Smeg A-1300,AIR_CONDITIONER,Small,Positive,['Product appearance' 'Delivery' 'Price'],"The Smeg A-1300 arrived promptly, its stylish design immediately caught my eye, and I’m thrilled it’s so affordable for such a chic look.",5
Electrolux W-1200,WASHING_MACHINE,Long,Negative,['Functionality' 'Delivery' 'Product appearance'],"I was really disappointed with the overall experience of this washing machine. The delivery took far longer than promised, and when it finally arrived the packaging was damaged and the unit itself had scratches that looked like it had been handled roughly. Functionally, it failed to complete a single wash cycle properly – the drum would stop mid-spin and the water would not drain, leaving clothes soaked and the machine smelling musty. The design is also underwhelming; the stainless‑steel finish is dull and the control panel is cramped, making it hard to read the settings. In short, I expected a reliable appliance from a reputable brand, but this product delivered nothing but frustration and a sense that I wasted my money.",1
Kenmore K9-300,REFRIGERATOR,Small,Positive,['Price'],"I love how affordable this fridge is, especially for the features it offers.",5
Miele M-1800,MICROWAVE,Long,Negative,['Product appearance' 'Functionality' 'Delivery'],"First, the delivery was a nightmare.
The box arrived with a dent and the packaging was obviously reused, which made me question the quality from the start.
Inside, the exterior has a cheap plastic feel and the chrome finish is scratched, giving it a used look.
Even after a few attempts, the microwave's power settings were inconsistent, and the turntable barely rotated.
I also had trouble with the digital display, which flickered and eventually stopped responding.
Overall, I would not recommend this microwave to anyone looking for reliable performance.",1
Frigidaire M-1500,MICROWAVE,Long,Positive,['Product appearance' 'Functionality' 'Price'],"I was pleasantly surprised by the sleek, modern look of this microwave – the brushed steel finish and minimalist controls fit perfectly in my kitchen.
Inside, the 1.5 cubic feet of space is generous for a countertop unit, and the turntable rotates smoothly without any wobble.
The power settings are intuitive; I can defrost, reheat, or pop popcorn with just a few taps, and the timer displays clearly on the digital screen.
Even at a mid-range price point, it feels like a premium appliance – the build quality feels solid and the warranty gives extra peace of mind.
Overall, this Frigidaire M‑1500 delivers great value, combining attractive design, reliable performance, and affordability into one package.",5
Wayfair B-1500,BED,Long,Negative,['Product appearance' 'Functionality'],"At first glance the bed looked promising, but the reality was a disappointment.
The frame feels flimsy and the finish is uneven, with visible scratches that make it look cheap.
When I tried to assemble it, the instructions were vague and the parts didn't fit together smoothly, causing a lot of frustration.
The mattress support is inadequate; it sags noticeably after a few nights, making it uncomfortable.
Overall, the appearance and functionality do not justify the price, and I would not recommend this bed to anyone looking for quality.",2
Herman Miller T-1700,TABLE,Long,Negative,['Product appearance' 'Delivery'],"First off, the table's appearance is a disappointment.
The finish looks like a cheap laminate that flakes off after a few days.
The color is off‑tone compared to the photos online.
Delivery was a nightmare – it arrived two weeks late and the top was scratched.
I had to call customer service twice to get a replacement.
Overall, I regret buying this.",1
LG A-2000,AIR_CONDITIONER,Long,Negative,['Delivery' 'Functionality'],"I ordered the LG A-2000 hoping for a quick, cool solution, but the delivery was a nightmare—late, the unit was dented, and the packaging was ripped.
When it finally arrived, the remote didn't even turn on, and the fan was barely audible.
The thermostat settings were glitchy, cycling between hot and cold with no consistent temperature.
I tried the customer support hotline, only to be bounced between departments with no resolution.
In short, the delivery and functionality were both unacceptable, making this a frustrating purchase.",1
Wayfair S-1100,SOFA,Small,Negative,['Product appearance'],"The sofa's fabric looked cheap and faded right out of the box, making it a disappointment.",1
Miele W-1800,WASHING_MACHINE,Medium,Negative,['Functionality'],"I was excited about the new washing machine, but the load sensor keeps misreading, causing overloading and noisy cycles. After a month of troubleshooting, the machine still fails to complete a wash cycle properly, and the app interface is glitchy.",1
Samsung A-3000,AIR_CONDITIONER,Medium,Positive,['Price' 'Delivery'],"The delivery was lightning fast and the price was unbeatable for a unit that performs like a champ. I’m thrilled with how affordable this AC feels without compromising on quality, making it a win-win for my budget and comfort.",5
Smeg R1-250,REFRIGERATOR,Medium,Positive,['Price' 'Delivery' 'Functionality'],"I was pleasantly surprised by how affordable this refrigerator is, especially considering its premium build quality. The delivery was prompt and the team handled the unit with care, so it arrived in perfect condition. Inside, the temperature control is spot-on, keeping my groceries fresh without any odd temperature fluctuations. Overall, I feel I got great value for the price and the performance has exceeded my expectations.",5
